name,price,location,sold,link,date
Laptop Dell Latitude E6410 Core I5 - Gen1 - 4 GB - 320 GB - 14in -Kuat,2.199.000,Tangerang,8,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6ArF6_eRosyDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJhHpJpHAe7bm-srcHi6seFHmFiy3zwrfo5rM1i6sjpoiddosHFomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBouJuO_uzV8JO1z9xouJud_uzV8JO1z3BHe72kgJxGgMHauMxsQ1N5Z325q1N2oIP6qjJa_1zgP7Nke_-ozVBR_M2CHjB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Q17a3uzgH7YI__-HuVBE_OzSPJNJqpoo1pVt3920HJh91M2quVgt332-H7N1gcO681BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBjF_c2oH7OEu_V6uVjp_S2CHJOE13BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6qjBO_uzo81Y1z9xvuJON_M2z81O2Zsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfyBuVH9-sosCI1uB933P5b3N7zB2IgIu7HjVj_co2rVoJqfuyb3W03Jhj8MNu1_VZ89-JyOHNzBCwZ7Y2gR-AyBCGZcHWoMge1ICs891fzcJazOVB_IHd1IBbZBYhH_gf6VVoe1gCu7FWZ9V0ZOgN1sBk8JNsb9VIrBxoHB2CZaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUsthHAeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsth6AyNbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?dv=desktop&src=search&management_type=1&page=5&ob=23&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Faj-komputer%2Flaptop-dell-latitude-e6410-core-i5-gen1-4-gb-320-gb-14in-kuat%3Fsrc%3Dtopads&is_search=1&keywords=dell+inspiron,22-01-2021
Laptop Lenovo Thinkpad P53 Core i7 9750H - 16GB - SSD 512 - NEW Murah,20.499.000,Jakarta Barat,3,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEos1N6AHOo_yDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJhHpJpHAe7bm-srcHi6sHOHmFiy3zwrfo5rM1i6sjpoidfo_nNbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-HJhk1_C6zVJF_jzzHJNJ1_C6zVJF_Bo-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2ZM26Q11a_S2tqjN2HA-o8MD7_Vzzo1NEz9zgu77O_jHhqOjau_Vgu7BN_S2uHO2kyfBHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooH_xE_OzS83gU8IooQ9xfgAod6c-JzSoiHfedgjx6Hc-_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_-o8_eh_BzCHJNEZ_C6uVJ7_7zo8JB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok39BHqjJp_92uHjOk19Boucod_M208jBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfyBuVH9-sosCI1uB933P5b3N7zB2IgIu7HjVj_co2rVoJqfuyb3W03Jhj8MNu1_VZ89-JyOHNzBCwZ7Y2gR-AyBCGZcHWoMge1ICs891fzcJazOVB_IHd1IBbZBYhH_gf6VVoe1gCu7FWZ9V0ZOgN1sBk8JNsb9VIrBxoHB2CZaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUsthHAeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstp6_HFbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?is_search=1&page=5&management_type=1&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Frakitanmantap%2Flaptop-lenovo-thinkpad-p53-core-i7-9750h-16gb-ssd-512-new-murah%3Fsrc%3Dtopads&keywords=dell+inspiron&dv=desktop&ob=23&t=desktop,22-01-2021
Laptop HP Elitebook 2570p-core i 5 gen 3-ram 4gb-hdd 500gb-mulus,2.799.000,Jakarta Pusat,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosHpHpJRHAKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJhHpJpHAe7bm-srcHi6sHOHmFiy3zwrfo5rM1i6sjpHmdRo_UOoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OoHBB13_ovz77a_Vzg8jY1gRz6zcDp_uHhqVBEqpCHuO-k3Bz3qVBkZ_o6uczW_SB-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8BxE__uvzJtdgjPR83-I6_oMZIxp_uPdPMep8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32s81hke9BozJJa_M2CH7O1z9x68BjFZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32gP7hk19Bo8jBd_Bzs8JNJZ_ooqMW2gBJYvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsgiu11hrMHfHJPz3uPggf4WQSzc3jPjP9eae3zHyfBF17z0guKWqfWy_czEQBuzHu-Nrjzs1pBc1VYb_fBSrjoi1J2Uya7fgBCercoNP_gJy_-I13uHrpxe81WG9RJhoSyd11OCzjV9_mO-r3WbuSBZ632d_MHWr1Pa3J7a3jVbUiFiy3hSUstiy3h79fWB89P5rMzwrMuMUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6A-Pbm-X9foxQMz2gcV7guYxgIHi6sJFomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUdop1hbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?r=https%3A%2F%2Fwww.tokopedia.com%2Flexpc%2Flaptop-hp-elitebook-2570p-core-i-5-gen-3-ram-4gb-hdd-500gb-mulus%3Fsrc%3Dtopads&management_type=1&src=search&page=5&is_search=1&keywords=dell+inspiron&ob=23&t=desktop&dv=desktop,22-01-2021
Laptop Fujitsu LifeBook E756 - Corei5 6200u - Ram 8GB - SSD 240GB -cam,5.900.000,Jakarta Barat,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6A1pHAyaoAUDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJhHpJpHAe7bm-srcHi6sHOHmFiy3zwrfo5rM1i6sKNHmd7H_yNbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAoAV-q9P23_oZ8uKp_Mhg3J2ky1o-ojBk_9uouJjhZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW__-guVjp_7PoHjh1392vucP7_jz0H7O_H3xg8MDF_VPZqB21uMxgqjjp_BzjQ1NNZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPR2y8j7O_7zG6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1Ok3_VHqMHp_1z-8JNkypz6uVVR_S20H7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok1_uHqjuE_S2oHjOEqpz68BJF_32SH1BXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfyBuVH9-sosCI1uB933P5b3N7zB2IgIu7HjVj_co2rVoJqfuyb3W03Jhj8MNu1_VZ89-JyOHNzBCwZ7Y2gR-AyBCGZcHWoMge1ICs891fzcJazOVB_IHd1IBbZBYhH_gf6VVoe1gCu7FWZ9V0ZOgN1sBk8JNsb9VIrBxoHB2CZaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUsthHAeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst7HpHFoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?page=5&ob=23&keywords=dell+inspiron&is_search=1&management_type=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Frevocomputer%2Flaptop-fujitsu-lifebook-e756-corei5-6200u-ram-8gb-ssd-240gb-cam%3Fsrc%3Dtopads&t=desktop&src=search,22-01-2021
Laptop Fujitsu Lifebook E756 Core i5 6200u RAM 8GB DDR4 Murah Win 10 - 500GB Harddisk,5.499.000,Jakarta Barat,1,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6A1pH_Jdo_UDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJhHpJpHAe7bm-srcHi6sHOHmFiy3zwrfo5rM1i6sKd6mdhHAJNbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-HJhkqpVozVJO_BzCHJY1u9P6zcDh_1zuq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBg8B2t_M2soVBE39z6qj7O_7HFHJY1yRxHu7gk_OzzPV2I_Mh6u7g2_32sH1da3_o-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJNM_920oJOX8AxizJ2pysoj6cgIPRxizpjpgjxd8MzIHcBHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9B68MoO_M2g81NJgpCoucHF_M2VH7O_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_CvepeF_7z0HjOk19x6uJJh_92o81O2Zsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfyBuVH9-sosCI1uB933P5b3N7zB2IgIu7HjVj_co2rVoJqfuyb3W03Jhj8MNu1_VZ89-JyOHNzBCwZ7Y2gR-AyBCGZcHWoMge1ICs891fzcJazOVB_IHd1IBbZBYhH_gf6VVoe1gCu7FWZ9V0ZOgN1sBk8JNsb9VIrBxoHB2CZaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUsthHAeDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst7HAUFoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?is_search=1&t=desktop&dv=desktop&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Frakitanmantap%2Flaptop-fujitsu-lifebook-e756-core-i5-6200u-ram-8gb-ddr4-murah-win-10-500gb-harddisk%3Fsrc%3Dtopads&keywords=dell+inspiron&src=search&page=5&ob=23,22-01-2021
Laptop Dell Inspiron 13 7000 series i5 5200 ram 8gb ssd 128gb touch,5.000.000,Jakarta Barat,2,https://www.tokopedia.com/achinmypc/laptop-dell-inspiron-13-7000-series-i5-5200-ram-8gb-ssd-128gb-touch?whid=0,22-01-2021
"DELL Inspiron 3471 Core i5-9400 8GB 1TB DVDRW WIN10H LCD 19,5"" PC",8.500.000,Jakarta Pusat,1,https://www.tokopedia.com/macrodigitalstore/dell-inspiron-3471-core-i5-9400-8gb-1tb-dvdrw-win10h-lcd-19-5-pc?whid=0,22-01-2021
PC DELL INSPIRON 3671 i5 9400 8GB 1TB GTX 1650 / 18.5 inch / BLACK,10.200.000,Denpasar,2,https://www.tokopedia.com/blessingcombali/pc-dell-inspiron-3671-i5-9400-8gb-1tb-gtx-1650-18-5-inch-black?whid=0,22-01-2021
"Dell Inspiron 13-5370 Ci5-8250U-4Gb-256Gb SSD-Rad 530 2Gb -13.3""-Win10",10.825.000,Jakarta Pusat,2,https://www.tokopedia.com/cn-com/dell-inspiron-13-5370-ci5-8250u-4gb-256gb-ssd-rad-530-2gb-13-3-win10?whid=0,22-01-2021
LAPTOP DELL INSPIRON 15 700 I7 8GB,11.000.000,Kab. Bandung,4,https://www.tokopedia.com/inrk/laptop-dell-inspiron-15-700-i7-8gb?whid=0,22-01-2021
DELL Inspiron 3881 MT Core i7-10700F/16GB/512GB SSD/VGA 6GB/WIN10HSL,17.850.000,Jakarta Pusat,2,https://www.tokopedia.com/bestechno88/dell-inspiron-3881-mt-core-i7-10700f-16gb-512gb-ssd-vga-6gb-win10hsl?whid=0,22-01-2021
Laptop DELL Inspiron 14 5490 (intel Core i5-10210U) Silver,10.999.000,Jakarta Pusat,1,https://www.tokopedia.com/sumber-berkat-abadi/laptop-dell-inspiron-14-5490-intel-core-i5-10210u-silver?whid=0,22-01-2021
DELL Inspiron 5482 Intel Core i7-8565U/16GB/512GB SSD/VGA 2GB/WIN10HSL,19.100.000,Jakarta Pusat,4,https://www.tokopedia.com/bestechno88/dell-inspiron-5482-intel-core-i7-8565u-16gb-512gb-ssd-vga-2gb-win10hsl?whid=0,22-01-2021
Dell inspiron 3180-A99420-4-500-U-WIN10H-GREY Notebook,3.900.000,Jakarta Pusat,1,https://www.tokopedia.com/macrodigitalstore/dell-inspiron-3180-a99420-4-500-u-win10h-grey-notebook?whid=0,22-01-2021
DELL Inspiron 5406 2 in 1 [Core i7-1165G7-8GB-512GBSSD-NVD-W10HSL] + O,15.429.000,Depok,4,https://www.tokopedia.com/hirotech/dell-inspiron-5406-2-in-1-core-i7-1165g7-8gb-512gbssd-nvd-w10hsl-o?whid=0,22-01-2021
HP Pavilion Gaming 15-ec1071AX Laptop/Ryzen 7/16GB/NVIDIAGTX1650/512GB,15.499.000,Jakarta Utara,45,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopKd6_r7o_KDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJhHpJpHAeRbm-srcHi6syOHmFiy3zwrfo5rM1i6sUdomdOo_H7oaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoepeO_jzSHJOkqRx6qBVd_OzgH7Y1qfBHe72kgJxGgMHauMxsQ1N5Z325q1O_oAzvzcr7_7zSoJYJgpzvzcr7_7zSoJB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMPN3MOuoV2kz_oHuV-2_7P-PJNJ__CoepnO33OzH7h9ZMBvuJN0__-VPO21yR2681BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8IoouRxfgAod6c-J_Mg6zJVR_7xd6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqMHp_c2s81OJgpuvzJJF_OzoH1O1_3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B6qMWO_OzsHJYJz_-vuJVR_Bz081NAZsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfyBuVH9-sosCI1uB933P5b3N7zB2IgIu7HjVj_co2rVoJqfuyb3W03Jhj8MNu1_VZ89-JyOHNzBCwZ7Y2gR-AyBCGZcHWoMge1ICs891fzcJazOVB_IHd1IBbZBYhH_gf6VVoe1gCu7FWZ9V0ZOgN1sBk8JNsb9VIrBxoHB2CZaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6seDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6AeRbAeFHAxPbm-X9foxQMz2gcV7guYxgIHi6sJFomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUR6_jRbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?is_search=1&page=6&r=https%3A%2F%2Fwww.tokopedia.com%2Fhp%2Fhp-pavilion-gaming-15-ec1071ax-laptop-ryzen-7-16gb-nvidiagtx1650-512gb%3Fsrc%3Dtopads&t=desktop&dv=desktop&keywords=dell+inspiron&ob=23&management_type=1&src=search,22-01-2021
GPD Win Max Mini Laptop Gaming Win 10 Core i5-1035G7 Ram 16/512GB - Hanya Unit,13.999.000,Tangerang,9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_KaHsrhH_jDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJhHpJpHAeRbm-srcHi6seFHmFiy3zwrfo5rM1i6sUdHidp6AKpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O_oAzoqMWN_M2S81Y1Z_-vzJjO_32gH7B2PfBgHO-N3Ao6QVByZM2xe7jfZ32gP1OEgpu68MHa_92uH7YJZ_o6zcHh_MB-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2Z_zoQu2D_7Pg8JNNHACgqMx2_Vzz8jNJe9zvu720_SjhquBkqR2qzJNt_1PuH7OEyfBHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooQ9xfgAod6c-JzSoiHfedgjPR8BxE19PozcKdgjx6Hc-_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_-vepeO_uz0oJOEu_uvzcWN_M208JB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok3_oHqMWN_1zuo1Y1ypVouVVN_M2-q3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6iUfyBuVH9-sosCI1uB933P5b3N7zB2IgIu7HjVj_co2rVoJqfuyb3W03Jhj8MNu1_VZ89-JyOHNzBCwZ7Y2gR-AyBCGZcHWoMge1ICs891fzcJazOVB_IHd1IBbZBYhH_gf6VVoe1gCu7FWZ9V0ZOgN1sBk8JNsb9VIrBxoHB2CZaUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6seDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6AeRbAeFHAxPbm-X9foxQMz2gcV7guYxgIHi6sJFomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sURHsrObm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?r=https%3A%2F%2Fwww.tokopedia.com%2Fstoneedge%2Fgpd-win-max-mini-laptop-gaming-win-10-core-i5-1035g7-ram-16-512gb-hanya-unit%3Fsrc%3Dtopads&keywords=dell+inspiron&page=6&dv=desktop&is_search=1&t=desktop&ob=23&management_type=1&src=search,22-01-2021
HP Pavilion Gaming 15-ec1076AX Laptop/Ryzen 7/16GB/NVIDIAGTX1660/512GB,17.299.000,Jakarta Utara,19,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopKd6_r7o_rDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJhHpJpHAeRbm-srcHi6syOHmFiy3zwrfo5rM1i6sUdHZdfHAyNoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9Boe7BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-oJOW3MhvzOBd_SjFHVBkqcBHuVVE_jzCPJY9ZMW68_V233208B2J_MxozO1p_92sq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OW8IgjHRKdyjzcrfUpgAxMzRPE3I2zP7OJqAxMZJdFyBo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32-H7OAoIxoqMDa_32C8JOJe_-vucH7Z3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32gH7hkz_ovuJjO_S2soJNke_uouVV2gBJYvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUsgiu11hrMHfHJPz3uPggf4WQSzc3jPjP9eae3zHyfBF17z0guKWqfWy_czEQBuzHu-Nrjzs1pBc1VYb_fBSrjoi1J2Uya7fgBCercoNP_gJy_-I13uHrpxe81WG9RJhoSyd11OCzjV9_mO-r3WbuSBZ632d_MHWr1Pa3J7a3jVbUiFiy3hSUstiy3h79fWB89P5rMzwrMuMUiFiQSuWyMua9fYM9fVjraUEomFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6V7DUMNwyfVXgcBjy9zB9fVjraUEH_n7bm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHsrN6_rDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFiHpjd6ZUDUseFHAKibmUp6A17UB7DUMVDPcuaQMV7guY0g9BRQR-jUstiQcVFPcYFUS7?ob=23&management_type=1&keywords=dell+inspiron&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fhp%2Fhp-pavilion-gaming-15-ec1076ax-laptop-ryzen-7-16gb-nvidiagtx1660-512gb%3Fsrc%3Dtopads&dv=desktop&src=search&is_search=1&page=6,22-01-2021
